machine_id,timestamp,temperature,vibration,pressure,rul_hours
M001,2026-04-02T04:05:56.860366,70.68,0.0202,102.85,188.42
M001,2026-04-02T04:10:56.860366,70.06,0.0381,103.24,188.33
M001,2026-04-02T04:15:56.860366,70.36,0.0293,103.18,188.25
M001,2026-04-02T04:20:56.860366,68.82,0.0287,102.39,188.17
M001,2026-04-02T04:25:56.860366,66.63,0.0249,103.02,188.08
M001,2026-04-02T04:30:56.860366,71.48,0.0237,96.39,188.0
M001,2026-04-02T04:35:56.860366,67.21,0.0381,98.5,187.92
M001,2026-04-02T04:40:56.860366,70.1,0.0312,103.0,187.83
M001,2026-04-02T04:45:56.860366,73.53,0.0227,96.08,187.75
M001,2026-04-02T04:50:56.860366,73.7,0.0339,96.33,187.67
M001,2026-04-02T04:55:56.860366,69.63,0.0369,97.29,187.58
M001,2026-04-02T05:00:56.860366,70.95,0.035,103.61,187.5
M001,2026-04-02T05:05:56.860366,68.73,0.0259,95.43,187.42
M001,2026-04-02T05:10:56.860366,66.63,0.0306,102.53,187.33
M001,2026-04-02T05:15:56.860366,71.26,0.0345,95.69,187.25
M001,2026-04-02T05:20:56.860366,74.51,0.0365,96.52,187.17
M001,2026-04-02T05:25:56.860366,66.55,0.0371,101.23,187.08
M001,2026-04-02T05:30:56.860366,65.52,0.0288,100.01,187.0
M001,2026-04-02T05:35:56.860366,69.8,0.0309,102.59,186.92
M001,2026-04-02T05:40:56.860366,69.27,0.0339,95.45,186.83
M001,2026-04-02T05:45:56.860366,72.27,0.0268,102.72,186.75
M001,2026-04-02T05:50:56.860366,66.96,0.0285,101.68,186.67
M001,2026-04-02T05:55:56.860366,68.21,0.0208,103.31,186.58
M001,2026-04-02T06:00:56.860366,66.21,0.039,99.09,186.5
M001,2026-04-02T06:05:56.860366,68.44,0.0325,103.94,186.42
M001,2026-04-02T06:10:56.860366,74.18,0.0397,95.24,186.33
M001,2026-04-02T06:15:56.860366,69.22,0.0306,103.33,186.25
M001,2026-04-02T06:20:56.860366,68.74,0.0269,99.65,186.17
M001,2026-04-02T06:25:56.860366,73.23,0.0281,103.76,186.08
M001,2026-04-02T06:30:56.860366,70.44,0.0307,98.24,186.0
M001,2026-04-02T06:35:56.860366,71.08,0.0368,96.86,185.92
M001,2026-04-02T06:40:56.860366,70.33,0.0228,99.29,185.83
M001,2026-04-02T06:45:56.860366,68.86,0.0239,97.02,185.75
M001,2026-04-02T06:50:56.860366,66.35,0.0351,100.55,185.67
M001,2026-04-02T06:55:56.860366,68.42,0.0292,98.46,185.58
M001,2026-04-02T07:00:56.860366,71.34,0.0266,95.44,185.5
M001,2026-04-02T07:05:56.860366,68.95,0.0394,95.31,185.42
M001,2026-04-02T07:10:56.860366,69.22,0.0207,102.36,185.33
M001,2026-04-02T07:15:56.860366,69.83,0.0241,96.01,185.25
M001,2026-04-02T07:20:56.860366,67.76,0.0298,99.74,185.17
M001,2026-04-02T07:25:56.860366,70.75,0.0228,96.32,185.08
M001,2026-04-02T07:30:56.860366,69.94,0.0317,98.03,185.0
M001,2026-04-02T07:35:56.860366,66.03,0.0284,98.99,184.92
M001,2026-04-02T07:40:56.860366,68.09,0.032,104.36,184.83
M001,2026-04-02T07:45:56.860366,66.85,0.0371,96.78,184.75
M001,2026-04-02T07:50:56.860366,70.8,0.021,98.64,184.67
M001,2026-04-02T07:55:56.860366,66.92,0.0265,101.33,184.58
M001,2026-04-02T08:00:56.860366,74.34,0.025,95.47,184.5
M001,2026-04-02T08:05:56.860366,74.34,0.0269,99.93,184.42
M001,2026-04-02T08:10:56.860366,65.63,0.0243,103.82,184.33
M001,2026-04-02T08:15:56.860366,73.17,0.0329,99.56,184.25
M001,2026-04-02T08:20:56.860366,67.71,0.0362,97.33,184.17
M001,2026-04-02T08:25:56.860366,74.36,0.0293,96.62,184.08
M001,2026-04-02T08:30:56.860366,70.84,0.0298,103.68,184.0
M001,2026-04-02T08:35:56.860366,67.6,0.029,104.47,183.92
M001,2026-04-02T08:40:56.860366,66.45,0.031,103.83,183.83
M001,2026-04-02T08:45:56.860366,65.58,0.0232,102.52,183.75
M001,2026-04-02T08:50:56.860366,68.12,0.0293,103.18,183.67
M001,2026-04-02T08:55:56.860366,74.98,0.0372,100.18,183.58
M001,2026-04-02T09:00:56.860366,67.19,0.0363,104.56,183.5
M001,2026-04-02T09:05:56.860366,74.45,0.0245,104.61,183.42
M001,2026-04-02T09:10:56.860366,74.39,0.0316,102.43,183.33
M001,2026-04-02T09:15:56.860366,65.31,0.0335,104.38,183.25
M001,2026-04-02T09:20:56.860366,69.55,0.0359,103.22,183.17
M001,2026-04-02T09:25:56.860366,74.25,0.0389,100.27,183.08
M001,2026-04-02T09:30:56.860366,65.61,0.0389,104.28,183.0
M001,2026-04-02T09:35:56.860366,68.48,0.0261,97.7,182.92
M001,2026-04-02T09:40:56.860366,69.18,0.0233,97.37,182.83
M001,2026-04-02T09:45:56.860366,69.77,0.0279,102.22,182.75
M001,2026-04-02T09:50:56.860366,72.93,0.0374,102.88,182.67
M001,2026-04-02T09:55:56.860366,70.38,0.0396,99.82,182.58
M001,2026-04-02T10:00:56.860366,74.1,0.0307,96.1,182.5
M001,2026-04-02T10:05:56.860366,69.29,0.0284,96.04,182.42
M001,2026-04-02T10:10:56.860366,73.1,0.0201,100.44,182.33
M001,2026-04-02T10:15:56.860366,73.55,0.0259,96.26,182.25
M001,2026-04-02T10:20:56.860366,69.1,0.0384,97.2,182.17
M001,2026-04-02T10:25:56.860366,70.14,0.035,102.9,182.08
M001,2026-04-02T10:30:56.860366,69.46,0.0364,99.77,182.0
M001,2026-04-02T10:35:56.860366,66.68,0.0365,102.89,181.92
M001,2026-04-02T10:40:56.860366,67.54,0.028,100.42,181.83
M001,2026-04-02T10:45:56.860366,69.43,0.0247,101.57,181.75
M001,2026-04-02T10:50:56.860366,68.34,0.0354,104.75,181.67
M001,2026-04-02T10:55:56.860366,66.82,0.036,99.1,181.58
M001,2026-04-02T11:00:56.860366,71.85,0.0366,97.5,181.5
M001,2026-04-02T11:05:56.860366,72.15,0.02,103.11,181.42
M001,2026-04-02T11:10:56.860366,72.17,0.0259,95.41,181.33
M001,2026-04-02T11:15:56.860366,68.81,0.0283,95.92,181.25
M001,2026-04-02T11:20:56.860366,65.23,0.0275,99.65,181.17
M001,2026-04-02T11:25:56.860366,73.83,0.0317,99.57,181.08
M001,2026-04-02T11:30:56.860366,69.4,0.024,103.11,181.0
M001,2026-04-02T11:35:56.860366,68.74,0.0366,102.61,180.92
M001,2026-04-02T11:40:56.860366,71.8,0.0368,103.57,180.83
M001,2026-04-02T11:45:56.860366,67.62,0.0331,100.4,180.75
M001,2026-04-02T11:50:56.860366,71.25,0.0366,98.7,180.67
M001,2026-04-02T11:55:56.860366,67.58,0.0295,102.51,180.58
M001,2026-04-02T12:00:56.860366,72.68,0.0324,104.77,180.5
M001,2026-04-02T12:05:56.860366,67.08,0.0245,101.25,180.42
M001,2026-04-02T12:10:56.860366,71.78,0.0335,101.13,180.33
M001,2026-04-02T12:15:56.860366,67.69,0.0203,103.59,180.25
M001,2026-04-02T12:20:56.860366,74.51,0.038,98.29,180.17
M001,2026-04-02T12:25:56.860366,72.16,0.0313,100.65,180.08
M001,2026-04-02T12:30:56.860366,72.3,0.0396,98.64,180.0
M001,2026-04-02T12:35:56.860366,65.84,0.0241,97.13,179.92
M001,2026-04-02T12:40:56.860366,72.86,0.0225,97.97,179.83
M001,2026-04-02T12:45:56.860366,66.91,0.0347,103.02,179.75
M001,2026-04-02T12:50:56.860366,74.43,0.0396,97.88,179.67
M001,2026-04-02T12:55:56.860366,67.67,0.0213,98.18,179.58
M001,2026-04-02T13:00:56.860366,66.24,0.0337,101.83,179.5
M001,2026-04-02T13:05:56.860366,70.91,0.0293,97.18,179.42
M001,2026-04-02T13:10:56.860366,65.0,0.0354,95.4,179.33
M001,2026-04-02T13:15:56.860366,65.6,0.0349,103.6,179.25
M001,2026-04-02T13:20:56.860366,65.34,0.029,98.17,179.17
M001,2026-04-02T13:25:56.860366,72.89,0.0342,96.98,179.08
M001,2026-04-02T13:30:56.860366,73.71,0.0306,98.7,179.0
M001,2026-04-02T13:35:56.860366,66.88,0.0223,102.35,178.92
M001,2026-04-02T13:40:56.860366,66.01,0.0242,99.14,178.83
M001,2026-04-02T13:45:56.860366,72.81,0.0251,104.14,178.75
M001,2026-04-02T13:50:56.860366,68.09,0.0285,97.64,178.67
M001,2026-04-02T13:55:56.860366,70.79,0.0253,102.95,178.58
M001,2026-04-02T14:00:56.860366,69.34,0.0247,96.41,178.5
M001,2026-04-02T14:05:56.860366,74.85,0.0383,97.06,178.42
M001,2026-04-02T14:10:56.860366,68.31,0.0275,102.31,178.33
M001,2026-04-02T14:15:56.860366,71.03,0.0213,101.2,178.25
M001,2026-04-02T14:20:56.860366,70.16,0.0287,99.06,178.17
M001,2026-04-02T14:25:56.860366,74.51,0.0263,104.96,178.08
M001,2026-04-02T14:30:56.860366,71.08,0.0211,103.69,178.0
M001,2026-04-02T14:35:56.860366,72.94,0.0248,104.26,177.92
M001,2026-04-02T14:40:56.860366,68.45,0.0311,96.01,177.83
M001,2026-04-02T14:45:56.860366,66.23,0.0209,103.27,177.75
M001,2026-04-02T14:50:56.860366,74.44,0.0265,103.28,177.67
M001,2026-04-02T14:55:56.860366,71.63,0.0209,101.82,177.58
M001,2026-04-02T15:00:56.860366,66.51,0.031,102.69,177.5
M001,2026-04-02T15:05:56.860366,70.02,0.0272,100.39,177.42
M001,2026-04-02T15:10:56.860366,73.45,0.028,101.95,177.33
M001,2026-04-02T15:15:56.860366,66.46,0.0304,104.34,177.25
M001,2026-04-02T15:20:56.860366,67.93,0.0357,98.01,177.17
M001,2026-04-02T15:25:56.860366,68.33,0.0396,101.54,177.08
M001,2026-04-02T15:30:56.860366,70.62,0.0309,96.73,177.0
M001,2026-04-02T15:35:56.860366,67.65,0.0387,98.68,176.92
M001,2026-04-02T15:40:56.860366,72.89,0.027,95.32,176.83
M001,2026-04-02T15:45:56.860366,67.55,0.0312,97.67,176.75
M001,2026-04-02T15:50:56.860366,67.28,0.0325,104.57,176.67
M001,2026-04-02T15:55:56.860366,72.2,0.0228,102.76,176.58
M001,2026-04-02T16:00:56.860366,73.93,0.037,97.36,176.5
M001,2026-04-02T16:05:56.860366,72.05,0.027,102.58,176.42
M001,2026-04-02T16:10:56.860366,69.02,0.0396,102.17,176.33
M001,2026-04-02T16:15:56.860366,70.05,0.0352,100.69,176.25
M001,2026-04-02T16:20:56.860366,73.76,0.022,99.69,176.17
M001,2026-04-02T16:25:56.860366,67.18,0.0255,104.95,176.08
M001,2026-04-02T16:30:56.860366,72.18,0.0337,96.19,176.0
M001,2026-04-02T16:35:56.860366,66.03,0.0363,103.49,175.92
M001,2026-04-02T16:40:56.860366,65.8,0.0281,100.33,175.83
M001,2026-04-02T16:45:56.860366,70.85,0.0321,99.82,175.75
M001,2026-04-02T16:50:56.860366,71.57,0.021,101.85,175.67
M001,2026-04-02T16:55:56.860366,65.92,0.0363,101.38,175.58
M001,2026-04-02T17:00:56.860366,69.21,0.0255,104.04,175.5
M001,2026-04-02T17:05:56.860366,74.36,0.0319,102.71,175.42
M001,2026-04-02T17:10:56.860366,73.55,0.0208,98.38,175.33
M001,2026-04-02T17:15:56.860366,66.16,0.0251,96.71,175.25
M001,2026-04-02T17:20:56.860366,65.28,0.0357,97.82,175.17
M001,2026-04-02T17:25:56.860366,68.52,0.0374,104.92,175.08
M001,2026-04-02T17:30:56.860366,72.74,0.027,102.9,175.0
M001,2026-04-02T17:35:56.860366,69.74,0.0398,96.9,174.92
M001,2026-04-02T17:40:56.860366,70.4,0.0398,103.79,174.83
M001,2026-04-02T17:45:56.860366,68.27,0.0396,96.39,174.75
M001,2026-04-02T17:50:56.860366,65.74,0.0301,104.6,174.67
M001,2026-04-02T17:55:56.860366,73.57,0.0226,102.52,174.58
M001,2026-04-02T18:00:56.860366,71.9,0.038,101.32,174.5
M001,2026-04-02T18:05:56.860366,69.96,0.0225,96.45,174.42
M001,2026-04-02T18:10:56.860366,70.43,0.0381,100.57,174.33
M001,2026-04-02T18:15:56.860366,73.67,0.0387,99.17,174.25
M001,2026-04-02T18:20:56.860366,67.12,0.0203,102.69,174.17
M001,2026-04-02T18:25:56.860366,70.89,0.0343,100.43,174.08
M001,2026-04-02T18:30:56.860366,69.57,0.0397,99.22,174.0
M001,2026-04-02T18:35:56.860366,70.88,0.0325,99.67,173.92
M001,2026-04-02T18:40:56.860366,73.31,0.022,101.06,173.83
M001,2026-04-02T18:45:56.860366,73.61,0.0362,103.0,173.75
M001,2026-04-02T18:50:56.860366,72.19,0.0217,98.46,173.67
M001,2026-04-02T18:55:56.860366,70.89,0.035,101.56,173.58
M001,2026-04-02T19:00:56.860366,69.0,0.0363,103.23,173.5
M001,2026-04-02T19:05:56.860366,69.02,0.0315,103.82,173.42
M001,2026-04-02T19:10:56.860366,71.88,0.0333,102.39,173.33
M001,2026-04-02T19:15:56.860366,69.08,0.0332,98.92,173.25
M001,2026-04-02T19:20:56.860366,71.75,0.0222,98.93,173.17
M001,2026-04-02T19:25:56.860366,71.96,0.0397,102.81,173.08
M001,2026-04-02T19:30:56.860366,69.32,0.0278,102.72,173.0
M001,2026-04-02T19:35:56.860366,68.63,0.0382,97.04,172.92
M001,2026-04-02T19:40:56.860366,72.24,0.0256,101.63,172.83
M001,2026-04-02T19:45:56.860366,66.73,0.0309,98.31,172.75
M001,2026-04-02T19:50:56.860366,71.12,0.036,104.55,172.67
M001,2026-04-02T19:55:56.860366,70.5,0.0365,95.09,172.58
M001,2026-04-02T20:00:56.860366,69.03,0.0395,98.18,172.5
M001,2026-04-02T20:05:56.860366,74.48,0.0385,98.22,172.42
M001,2026-04-02T20:10:56.860366,69.08,0.038,97.52,172.33
M001,2026-04-02T20:15:56.860366,72.09,0.0277,100.8,172.25
M001,2026-04-02T20:20:56.860366,71.82,0.0221,101.27,172.17
M001,2026-04-02T20:25:56.860366,71.12,0.0208,104.71,172.08
M001,2026-04-02T20:30:56.860366,72.38,0.0344,100.46,172.0
M001,2026-04-02T20:35:56.860366,71.94,0.0202,103.31,171.92
M001,2026-04-02T20:40:56.860366,69.05,0.0298,104.1,171.83
M001,2026-04-02T20:45:56.860366,65.92,0.0379,96.23,171.75
M001,2026-04-02T20:50:56.860366,65.03,0.0287,103.27,171.67
M001,2026-04-02T20:55:56.860366,71.55,0.0279,99.31,171.58
M001,2026-04-02T21:00:56.860366,70.17,0.0215,101.48,171.5
M001,2026-04-02T21:05:56.860366,73.96,0.0397,98.65,171.42
M001,2026-04-02T21:10:56.860366,72.45,0.0235,97.27,171.33
M001,2026-04-02T21:15:56.860366,68.43,0.0316,98.57,171.25
M001,2026-04-02T21:20:56.860366,73.3,0.038,97.67,171.17
M001,2026-04-02T21:25:56.860366,72.44,0.039,102.72,171.08
M001,2026-04-02T21:30:56.860366,73.19,0.0337,102.21,171.0
M001,2026-04-02T21:35:56.860366,72.3,0.0298,104.36,170.92
M001,2026-04-02T21:40:56.860366,74.73,0.0371,102.46,170.83
M001,2026-04-02T21:45:56.860366,66.36,0.0348,99.16,170.75
M001,2026-04-02T21:50:56.860366,66.61,0.0314,102.78,170.67
M001,2026-04-02T21:55:56.860366,67.07,0.0241,95.82,170.58
M001,2026-04-02T22:00:56.860366,68.45,0.0321,96.53,170.5
M001,2026-04-02T22:05:56.860366,69.86,0.0234,102.19,170.42
M001,2026-04-02T22:10:56.860366,68.78,0.0247,103.38,170.33
M001,2026-04-02T22:15:56.860366,70.4,0.0384,99.34,170.25
M001,2026-04-02T22:20:56.860366,67.44,0.028,102.59,170.17
M001,2026-04-02T22:25:56.860366,69.11,0.036,104.17,170.08
M001,2026-04-02T22:30:56.860366,73.45,0.0293,97.72,170.0
M001,2026-04-02T22:35:56.860366,68.83,0.0227,98.09,169.92
M001,2026-04-02T22:40:56.860366,74.29,0.0201,103.4,169.83
M001,2026-04-02T22:45:56.860366,74.76,0.0322,104.52,169.75
M001,2026-04-02T22:50:56.860366,65.06,0.0251,101.25,169.67
M001,2026-04-02T22:55:56.860366,67.88,0.0239,104.85,169.58
M001,2026-04-02T23:00:56.860366,65.65,0.0245,100.3,169.5
M001,2026-04-02T23:05:56.860366,68.15,0.0312,99.72,169.42
M001,2026-04-02T23:10:56.860366,68.61,0.0243,104.13,169.33
M001,2026-04-02T23:15:56.860366,66.33,0.0221,97.29,169.25
M001,2026-04-02T23:20:56.860366,71.12,0.0377,102.35,169.17
M001,2026-04-02T23:25:56.860366,71.66,0.0233,95.29,169.08
M001,2026-04-02T23:30:56.860366,70.64,0.0325,103.53,169.0
M001,2026-04-02T23:35:56.860366,71.44,0.0366,97.09,168.92
M001,2026-04-02T23:40:56.860366,71.57,0.0346,103.16,168.83
M001,2026-04-02T23:45:56.860366,67.97,0.0219,98.84,168.75
M001,2026-04-02T23:50:56.860366,66.89,0.0333,104.32,168.67
M001,2026-04-02T23:55:56.860366,70.67,0.0249,99.34,168.58
M001,2026-04-03T00:00:56.860366,74.92,0.0264,104.06,168.5
M001,2026-04-03T00:05:56.860366,69.38,0.0325,98.77,168.42
M001,2026-04-03T00:10:56.860366,74.06,0.039,95.76,168.33
M001,2026-04-03T00:15:56.860366,67.14,0.0356,101.9,168.25
M001,2026-04-03T00:20:56.860366,71.0,0.0266,104.6,168.17
M001,2026-04-03T00:25:56.860366,70.92,0.023,104.63,168.08
M001,2026-04-03T00:30:56.860366,71.58,0.0362,97.6,168.0
M001,2026-04-03T00:35:56.860366,74.22,0.0219,100.07,167.92
M001,2026-04-03T00:40:56.860366,69.46,0.0249,95.94,167.83
M001,2026-04-03T00:45:56.860366,74.82,0.0231,104.36,167.75
M001,2026-04-03T00:50:56.860366,66.89,0.0255,103.86,167.67
M001,2026-04-03T00:55:56.860366,70.41,0.0214,103.71,167.58
M001,2026-04-03T01:00:56.860366,74.47,0.0205,97.0,167.5
M001,2026-04-03T01:05:56.860366,71.0,0.0206,96.57,167.42
M001,2026-04-03T01:10:56.860366,67.25,0.0269,97.0,167.33
M001,2026-04-03T01:15:56.860366,67.85,0.0304,101.11,167.25
M001,2026-04-03T01:20:56.860366,66.65,0.0321,98.85,167.17
M001,2026-04-03T01:25:56.860366,73.98,0.0208,101.68,167.08
M001,2026-04-03T01:30:56.860366,65.9,0.0259,97.93,167.0
M001,2026-04-03T01:35:56.860366,69.49,0.0286,96.2,166.92
M001,2026-04-03T01:40:56.860366,67.04,0.0267,101.62,166.83
M001,2026-04-03T01:45:56.860366,67.22,0.0319,104.01,166.75
M001,2026-04-03T01:50:56.860366,73.46,0.038,100.91,166.67
M001,2026-04-03T01:55:56.860366,69.81,0.0327,101.9,166.58
M001,2026-04-03T02:00:56.860366,67.12,0.0376,103.26,166.5
M001,2026-04-03T02:05:56.860366,73.11,0.0291,100.45,166.42
M001,2026-04-03T02:10:56.860366,71.69,0.035,99.5,166.33
M001,2026-04-03T02:15:56.860366,68.81,0.0318,95.61,166.25
M001,2026-04-03T02:20:56.860366,68.02,0.036,97.32,166.17
M001,2026-04-03T02:25:56.860366,73.39,0.0214,102.89,166.08
M001,2026-04-03T02:30:56.860366,65.05,0.0371,100.93,166.0
M001,2026-04-03T02:35:56.860366,74.95,0.035,101.62,165.92
M001,2026-04-03T02:40:56.860366,74.0,0.0378,97.9,165.83
M001,2026-04-03T02:45:56.860366,70.3,0.025,98.47,165.75
M001,2026-04-03T02:50:56.860366,70.68,0.0329,97.23,165.67
M001,2026-04-03T02:55:56.860366,69.45,0.0295,101.24,165.58
M001,2026-04-03T03:00:56.860366,70.4,0.0379,97.87,165.5
M001,2026-04-03T03:05:56.860366,71.96,0.0271,97.32,165.42
M001,2026-04-03T03:10:56.860366,70.26,0.0253,96.02,165.33
M001,2026-04-03T03:15:56.860366,72.09,0.0267,95.86,165.25
M001,2026-04-03T03:20:56.860366,72.88,0.0339,96.1,165.17
M001,2026-04-03T03:25:56.860366,73.95,0.0264,98.18,165.08
M001,2026-04-03T03:30:56.860366,74.53,0.0273,102.67,165.0
M001,2026-04-03T03:35:56.860366,66.93,0.0391,100.07,164.92
M001,2026-04-03T03:40:56.860366,67.46,0.0348,97.09,164.83
M001,2026-04-03T03:45:56.860366,69.89,0.0308,96.54,164.75
M001,2026-04-03T03:50:56.860366,69.32,0.0273,101.15,164.67
M001,2026-04-03T03:55:56.860366,70.77,0.0283,102.45,164.58
M001,2026-04-03T04:00:56.860366,69.7,0.0358,104.34,164.5
M001,2026-04-03T04:05:56.860366,73.98,0.0346,101.28,164.42
M001,2026-04-03T04:10:56.860366,74.9,0.0341,99.92,164.33
M001,2026-04-03T04:15:56.860366,66.32,0.0382,97.22,164.25
M001,2026-04-03T04:20:56.860366,73.3,0.0217,98.73,164.17
M001,2026-04-03T04:25:56.860366,74.53,0.0361,97.09,164.08
M001,2026-04-03T04:30:56.860366,70.6,0.0278,100.02,164.0
M001,2026-04-03T04:35:56.860366,66.49,0.0325,97.41,163.92
M001,2026-04-03T04:40:56.860366,71.55,0.0202,97.52,163.83
M001,2026-04-03T04:45:56.860366,71.28,0.0333,103.56,163.75
M001,2026-04-03T04:50:56.860366,65.8,0.0384,95.03,163.67
M001,2026-04-03T04:55:56.860366,73.71,0.0324,99.28,163.58
M001,2026-04-03T05:00:56.860366,70.64,0.036,101.69,163.5
M001,2026-04-03T05:05:56.860366,68.35,0.0357,96.89,163.42
M001,2026-04-03T05:10:56.860366,66.27,0.0321,104.33,163.33
M001,2026-04-03T05:15:56.860366,73.97,0.0334,102.97,163.25
M001,2026-04-03T05:20:56.860366,65.11,0.0247,98.36,163.17
M001,2026-04-03T05:25:56.860366,72.91,0.0235,99.97,163.08
M001,2026-04-03T05:30:56.860366,67.63,0.0275,96.18,163.0
M001,2026-04-03T05:35:56.860366,68.59,0.0334,101.61,162.92
M001,2026-04-03T05:40:56.860366,66.24,0.0223,99.97,162.83
M001,2026-04-03T05:45:56.860366,65.93,0.0228,103.96,162.75
M001,2026-04-03T05:50:56.860366,66.12,0.0242,98.98,162.67
M001,2026-04-03T05:55:56.860366,65.95,0.0358,102.7,162.58
M001,2026-04-03T06:00:56.860366,73.95,0.0391,98.26,162.5
M001,2026-04-03T06:05:56.860366,65.48,0.0366,98.85,162.42
M001,2026-04-03T06:10:56.860366,68.52,0.0348,97.84,162.33
M001,2026-04-03T06:15:56.860366,68.94,0.0301,100.48,162.25
M001,2026-04-03T06:20:56.860366,72.84,0.0235,98.51,162.17
M001,2026-04-03T06:25:56.860366,73.78,0.0293,100.39,162.08
M001,2026-04-03T06:30:56.860366,69.2,0.0203,95.57,162.0
M001,2026-04-03T06:35:56.860366,73.57,0.0268,104.31,161.92
M001,2026-04-03T06:40:56.860366,73.21,0.0293,104.91,161.83
M001,2026-04-03T06:45:56.860366,68.94,0.0292,99.3,161.75
M001,2026-04-03T06:50:56.860366,70.2,0.0381,96.19,161.67
M001,2026-04-03T06:55:56.860366,73.55,0.0213,96.42,161.58
M001,2026-04-03T07:00:56.860366,73.02,0.0225,101.41,161.5
M001,2026-04-03T07:05:56.860366,72.14,0.0232,95.27,161.42
M001,2026-04-03T07:10:56.860366,67.74,0.0271,98.13,161.33
M001,2026-04-03T07:15:56.860366,67.47,0.0256,98.62,161.25
M001,2026-04-03T07:20:56.860366,74.74,0.0237,102.63,161.17
M001,2026-04-03T07:25:56.860366,72.62,0.0371,103.08,161.08
M001,2026-04-03T07:30:56.860366,73.44,0.0332,95.3,161.0
M001,2026-04-03T07:35:56.860366,72.92,0.0387,103.86,160.92
M001,2026-04-03T07:40:56.860366,65.94,0.0398,96.49,160.83
M001,2026-04-03T07:45:56.860366,70.41,0.0296,99.03,160.75
M001,2026-04-03T07:50:56.860366,73.94,0.0202,104.07,160.67
M001,2026-04-03T07:55:56.860366,67.12,0.0388,96.72,160.58
M001,2026-04-03T08:00:56.860366,74.18,0.0319,103.75,160.5
M001,2026-04-03T08:05:56.860366,73.45,0.0267,102.9,160.42
M001,2026-04-03T08:10:56.860366,71.75,0.0273,98.67,160.33
M001,2026-04-03T08:15:56.860366,66.74,0.0318,97.25,160.25
M001,2026-04-03T08:20:56.860366,67.69,0.0315,100.96,160.17
M001,2026-04-03T08:25:56.860366,71.63,0.0291,99.41,160.08
M001,2026-04-03T08:30:56.860366,74.09,0.0276,98.91,160.0
M001,2026-04-03T08:35:56.860366,74.23,0.0344,103.28,159.92
M001,2026-04-03T08:40:56.860366,66.83,0.0222,97.23,159.83
M001,2026-04-03T08:45:56.860366,74.52,0.0389,103.72,159.75
M001,2026-04-03T08:50:56.860366,74.24,0.035,103.71,159.67
M001,2026-04-03T08:55:56.860366,68.29,0.0316,95.26,159.58
M001,2026-04-03T09:00:56.860366,67.04,0.0365,102.51,159.5
M001,2026-04-03T09:05:56.860366,72.52,0.0202,97.77,159.42
M001,2026-04-03T09:10:56.860366,67.57,0.0244,104.6,159.33
M001,2026-04-03T09:15:56.860366,68.61,0.0349,98.59,159.25
M001,2026-04-03T09:20:56.860366,72.37,0.0331,95.37,159.17
M001,2026-04-03T09:25:56.860366,65.03,0.0216,101.46,159.08
M001,2026-04-03T09:30:56.860366,70.77,0.0358,104.25,159.0
M001,2026-04-03T09:35:56.860366,74.81,0.029,103.69,158.92
M001,2026-04-03T09:40:56.860366,68.76,0.023,103.78,158.83
M001,2026-04-03T09:45:56.860366,71.33,0.0272,95.97,158.75
M001,2026-04-03T09:50:56.860366,70.79,0.0233,96.62,158.67
M001,2026-04-03T09:55:56.860366,68.83,0.0283,102.4,158.58
M001,2026-04-03T10:00:56.860366,66.24,0.0359,101.91,158.5
M001,2026-04-03T10:05:56.860366,72.07,0.0296,95.36,158.42
M001,2026-04-03T10:10:56.860366,69.18,0.0295,96.71,158.33
M001,2026-04-03T10:15:56.860366,70.24,0.0358,104.94,158.25
M001,2026-04-03T10:20:56.860366,66.73,0.0301,103.22,158.17
M001,2026-04-03T10:25:56.860366,70.85,0.0227,101.52,158.08
M001,2026-04-03T10:30:56.860366,66.68,0.0341,97.7,158.0
M001,2026-04-03T10:35:56.860366,66.09,0.0325,102.63,157.92
M001,2026-04-03T10:40:56.860366,72.68,0.0354,98.81,157.83
M001,2026-04-03T10:45:56.860366,70.97,0.0291,99.46,157.75
M001,2026-04-03T10:50:56.860366,69.31,0.0213,97.83,157.67
M001,2026-04-03T10:55:56.860366,69.85,0.035,99.64,157.58
M001,2026-04-03T11:00:56.860366,66.9,0.0375,98.35,157.5
M001,2026-04-03T11:05:56.860366,66.85,0.0324,99.32,157.42
M001,2026-04-03T11:10:56.860366,66.13,0.0357,95.1,157.33
M001,2026-04-03T11:15:56.860366,65.13,0.0225,98.92,157.25
M001,2026-04-03T11:20:56.860366,74.65,0.0305,102.56,157.17
M001,2026-04-03T11:25:56.860366,65.1,0.0343,100.03,157.08
M001,2026-04-03T11:30:56.860366,71.48,0.0331,99.23,157.0
M001,2026-04-03T11:35:56.860366,68.71,0.0365,104.43,156.92
M001,2026-04-03T11:40:56.860366,74.77,0.0333,98.5,156.83
M001,2026-04-03T11:45:56.860366,71.92,0.0322,99.64,156.75
M001,2026-04-03T11:50:56.860366,72.57,0.0385,100.89,156.67
M001,2026-04-03T11:55:56.860366,65.92,0.0306,102.51,156.58
M001,2026-04-03T12:00:56.860366,71.74,0.0395,103.91,156.5
M001,2026-04-03T12:05:56.860366,73.68,0.038,99.81,156.42
M001,2026-04-03T12:10:56.860366,66.72,0.0253,102.6,156.33
M001,2026-04-03T12:15:56.860366,68.72,0.0379,98.39,156.25
